Date,Close,Volume,MOM (1),MOM (3),ADX (14),ADX (20),WILLR,RSI (6),RSI (12),MACD,MACD (Signal),MACD (Historical),EMA (6),EMA (12),Conf. Time,Block Size,TXN Cost,Difficulty,TXNs per Day,Hash Rate (GH/s),Market Cap,Miners Revenue,TXNs per Block,Unique Addresses,Total BTC,TXN Fees,Trend
2014-04-20,500.0,2925535.47706,-3.8000000000000114,-0.08999999999997499,36.644840259028946,37.77634015733979,-23.053647759473613,58.08450039983894,52.860468135127526,-8.546629326002858,-21.813874374047973,13.267245048045115,492.744280307713,481.31292809381506,7.9,0.16902285183200003,43.1390330809,6978842649.59,49394.0,58976.425468400004,6337982518.5,2130809.4,475.0,149260.0,12671150.0,5395.31597128,-1.0
2014-04-19,503.8,5061530.2720800005,20.689999999999998,-26.19999999999999,38.66532005964843,38.754461596934476,-21.228567311848614,59.81993300624282,53.61797640880268,-11.133043357076417,-25.13068563605925,13.997642278982834,489.8419924307982,477.9152786563269,8.13333333333,0.18836577245799999,36.051710329,6978842649.59,56685.0,56547.984419700006,6332183310.0,2043591.2,460.0,127435.0,12666900.0,6651.93149757,-1.0
2014-04-18,483.11,5393877.816330001,-16.97999999999996,-37.889999999999986,40.527823020713036,39.62866019306099,-31.165650064838385,53.51876932689342,50.04505738699604,-14.659222089725631,-28.63009620580496,13.97087411607933,484.2587894031175,473.20896568474996,9.38333333333,0.196252981822,33.1745893993,6978842649.59,56600.0,54119.54337100001,6077902743.5,1877681.76,412.0,123771.0,12662825.0,5815.7568091,1.0
2014-04-17,500.09,10067997.3886,-29.910000000000025,41.589999999999975,42.51831545172875,40.54121250820958,-23.010422169924613,59.94836058066851,53.12363343751494,-16.84006516900189,-32.12281473482479,15.282749565822904,484.7183051643645,471.40877762743173,7.0,0.219337929254,32.1471612212,6978842649.59,67212.0,60364.1060676,6266167875.0,2160675.0,475.0,141012.0,12658925.0,7562.225127600001,-1.0
2014-04-16,530.0,15977435.8145,9.0,113.69999999999999,44.940789105787644,41.622240705577504,-8.645117909802604,72.78375379260977,58.98232671180765,-21.107540296819934,-35.94350212628052,14.835961829460587,478.5696272301103,466.1940099233284,8.933333333330001,0.280788242417,27.9671647028,6119726089.13,68402.0,45327.7718586,6472815112.5,1913010.0,327.0,142870.0,12654575.0,7679.95997175,-1.0
2014-04-15,521.0,16174102.2031,62.5,97.57999999999998,47.8498081281812,42.88951212124179,-4.101397121083828,71.23967106041007,57.69544797118513,-29.292753419281212,-39.65249258364567,10.359739164364456,457.9974781221544,454.592920818479,6.43333333333,0.21607968257,31.9990092412,6119726089.13,74882.0,59321.58062030001,6197777923.5,2396149.81,290.0,166401.0,12650850.0,8036.04637083,1.0
2014-04-14,458.5,15126755.0109,42.19999999999999,35.5,50.42592487676679,43.929641297367,-30.248545742993137,57.181440787244284,47.13799415716843,-38.39762175494218,-42.24242737473678,3.844805619794599,432.79646937101614,442.51890642183884,6.783333333330001,0.201931088835,32.148279367600004,6119726089.13,64331.0,55366.8085789,5730397111.5,2068130.96,347.0,146634.0,12645975.0,6522.58444836,1.0
2014-04-13,416.3,4521279.71595,-7.1200000000000045,53.18000000000001,51.3321868377622,44.09035752853407,-55.04436218344204,40.937065604982855,37.481367733097464,-43.09659738693216,-43.203628779685424,0.10703139275326379,422.5150571194226,439.61325304399134,7.0,0.136515027914,40.8441926346,6119726089.13,49420.0,60538.4335561,5119777125.0,2018520.0,362.0,150009.0,12641425.0,3768.84944955,1.0
2014-04-12,423.42,4621987.21023,0.4200000000000159,-18.269999999999982,50.0719241900742,43.24478769289563,-50.860802632352076,43.24370752061707,38.571107715800224,-44.17061214068036,-43.23038662787374,-0.9402255128066201,425.00107996719163,443.85202632471703,7.283333333330001,0.17925239801399998,32.823026181399996,6119726089.13,51907.0,48674.117432,5370238521.0,1703744.82,386.0,124543.0,12636450.0,4214.77186071,-1.0
2014-04-11,423.0,16522551.342,59.879999999999995,-30.569999999999993,48.89659498514344,42.454833426919585,-51.107585639579305,43.086066177667895,38.47438150402011,-45.623909340690886,-42.99533024967209,-2.6285790910188,425.6335119540683,447.5669402019383,9.01666666667,0.244832160489,23.92939872,6119726089.13,66874.0,45327.7718586,5406562275.5,1600254.61,459.0,146801.0,12632450.0,6235.83507035,1.0
2014-04-10,363.12,19832155.0396,-78.57,-83.99000000000001,47.23887947690627,41.45384828145558,-96.81820787708536,15.054463698848625,22.532712615638317,-46.772460903748765,-42.33818547691739,-4.434275426831377,426.6869167356956,452.0336566022907,7.483333333330001,0.22493622916099998,25.5203984133,6119726089.13,69074.0,53237.3159413,5064118725.0,1762796.0,384.0,165795.0,12628725.0,8542.50246667,1.0
2014-04-09,441.69,3574642.0798400003,-11.879999999999995,-14.579999999999984,45.62446661013318,40.50063691667094,-84.54193860285231,32.62399521080271,32.73428297755357,-41.46123092199724,-41.22961662020954,-0.23161430178770104,452.11368342997383,468.1997759845254,8.21666666667,0.244460763602,25.078530757,6119726089.13,64278.0,44110.9189228,5593849485.0,1611997.8,353.0,144875.0,12624350.0,5883.33641889,-1.0
2014-04-08,453.57,2646631.04763,6.4599999999999795,-11.230000000000018,45.01473834118321,40.07364112403992,-78.70259821479334,38.24855239956919,34.92594102540167,-42.07895220460529,-41.17171304476262,-0.9072391598426677,456.2831568019634,473.0197352544391,8.066666666669999,0.259209822386,25.3588971627,6119726089.13,70101.0,47457.2644962,5730692600.75,1777684.05,248.0,148772.0,12620725.0,6855.0821941,-1.0
2014-04-07,447.11,3362333.79917,-9.159999999999968,-5.089999999999975,44.52047903798001,39.696589061531974,-82.37534822900676,33.015431246978416,32.67923354970149,-43.464931700521674,-40.94490325480195,-2.520028445719724,457.36841952274875,476.55605075524625,9.1,0.22489186509,26.35838803,6119726089.13,62222.0,44415.1321567,5649057225.5,1640071.62,324.0,134360.0,12616825.0,6226.36524755,1.0
2014-04-06,456.27,2412744.08934,-8.53000000000003,5.240000000000009,43.98819978837657,39.29969215362886,-77.2451696979999,36.68940476813655,34.21464608022646,-43.94398288693833,-40.31489614337202,-3.6290867435663117,461.47178733184825,481.90987816529105,9.26666666667,0.20302376276999998,34.4733127529,6119726089.13,47456.0,43198.279220899996,5797898152.25,1635965.53,448.0,163904.0,12613175.0,4214.39861598,-1.0
2014-04-05,464.8,2927852.9952700003,12.600000000000023,25.80000000000001,43.49186206600764,38.91688107187189,-72.41203467618563,40.157211689112664,35.64422244837197,-44.848895741063814,-39.40762445748044,-5.441271283583376,463.55250226458753,486.571674195344,6.333333333330001,0.186048587607,34.011173964099996,6119726089.13,59610.0,54454.168877100004,5697532960.0,2027406.08,394.0,135497.0,12609625.0,5493.19812041,-1.0
2014-04-04,452.2,6978736.05943,1.170000000000016,-26.78000000000003,42.94680243304452,38.50952418007013,-79.55124936257013,32.27796884170725,31.7849215138774,-46.22005511864114,-38.047306636584594,-8.172748482056548,463.0535031704226,490.5301604126792,5.466666666669999,0.179097654808,34.264515233800005,5006860589.21,65578.0,50027.3703674,5622022951.5,2246998.38,443.0,144468.0,12605150.0,6068.47870281,1.0
2014-04-03,451.03,11800596.1975,12.029999999999973,-3.8000000000000114,42.09421439395904,37.96833520493057,-81.79068676018149,31.580886342326735,31.43493545305731,-46.014952286114124,-36.00411951607045,-10.01083277004367,467.3949044385916,497.4992804877118,5.833333333330001,0.16838876100699998,34.574897907600004,5006860589.21,67292.0,51769.6170966,5623561788.75,2326614.03,449.0,137224.0,12600125.0,5990.16059513,1.0
2014-04-02,439.0,15752852.5401,-39.98000000000002,-21.0,41.17604265955931,37.3986625995205,-95.03585217870932,24.96285155538357,27.950836237346564,-44.964730819345334,-33.50141132355954,-11.463319495785797,473.94086621402823,505.9482405763867,6.8,0.199054965457,30.917220924000002,5006860589.21,66756.0,46045.0921292,5604741625.0,2063910.0,426.0,152718.0,12594925.0,5825.3032317,1.0
2014-04-01,478.98,10993489.1999,24.150000000000034,-13.009999999999991,40.380485326402074,36.89513871453092,-77.13221601489758,34.096874245423294,33.070158963309446,-41.74536115347905,-30.635581449613092,-11.10977970386596,487.91721269963955,518.1206479539115,7.233333333330001,0.199916679766,33.258538459200004,5006860589.21,64692.0,44551.7377898,6037174753.0,2151561.37,334.0,157020.0,12590300.0,6017.20262924,-1.0
2014-03-31,454.83,9549170.25977,-5.170000000000016,-47.18000000000001,39.850314297471094,36.523720148328536,-89.99309135356327,19.217768218051088,25.516380180643555,-41.099760435904614,-27.858136523646603,-13.24162391225801,491.4920977794954,525.2371294000773,7.916666666669999,0.20215631099,30.4999841511,5006860589.21,63096.0,41813.9215011,5751722025.0,1924427.0,333.0,137342.0,12585825.0,5461.25217606,1.0
2014-03-30,460.0,14453335.7359,-31.99000000000001,-15.0,38.21490794296477,35.674639569935486,-87.93909241670436,20.0242977639482,26.09431004068396,-37.21901536822372,-24.5477305455821,-12.67128482264162,506.1569368912935,538.0384256546367,7.7,0.20956594352000002,30.3090325845,5006860589.21,55333.0,37084.9660932,5649401257.5,1677089.7,326.0,150155.0,12581625.0,4827.17510095,-1.0
2014-03-29,491.99,3710682.7479300005,-10.019999999999982,-89.5,36.45370109965027,34.78087054004807,-85.05972647007906,25.55427503329033,29.94069840549564,-32.25080598557315,-21.379909339921696,-10.870896645651456,524.619711647811,552.2272303191162,7.25,0.16945790408,38.9769233289,5006860589.21,54949.0,42560.5986707,6288195326.0,2141742.96,323.0,126941.0,12577900.0,4954.98886998,-1.0
2014-03-28,502.01,17558323.5815,27.00999999999999,-81.75999999999999,35.20207606443818,34.17816988743586,-79.33594199562667,27.539424184313127,31.263866188232438,-28.697625195563546,-18.66218517850883,-10.035440017054714,537.6715963069354,563.179454013501,7.13333333333,0.20849156510000003,33.3636179597,5006860589.21,69155.0,45547.3073494,6324533375.0,2307261.0,360.0,163425.0,12573625.0,6422.10296599,-1.0
2014-03-27,475.0,25830547.0355,-106.49000000000001,-110.99000000000001,33.854172180363626,33.54374814784405,-95.02515371716044,12.221780551945232,22.837777604404703,-24.765272620743076,-16.153325174245154,-8.611947446497922,551.9362348297095,574.3011729250466,7.6,0.23689372810800002,30.7104257119,5006860589.21,70940.0,41565.0291112,6538419810.0,2178597.6,361.0,158999.0,12569050.0,7151.88630154,1.0
2014-03-26,581.49,5986251.830469999,-2.2799999999999727,20.49000000000001,32.40258338212949,32.87593579037899,-62.8532110091743,40.010211300680055,41.00386481200749,-16.6358295507614,-14.000338312620675,-2.635491238140725,582.7107287615934,592.3559316386913,8.26666666667,0.233837025075,33.2246090676,5006860589.21,69897.0,39324.9976022,7359247287.5,2322300.5,375.0,146464.0,12564875.0,9126.1601873,-1.0
2014-03-25,583.77,4681178.65679,-2.2200000000000273,18.460000000000036,32.67124609470652,32.998023879663876,-63.113410952997015,41.70193941870571,41.65414913158235,-16.860346511610032,-13.341465503085495,-3.518881008524538,583.1990202662307,594.3315555729989,8.666666666669999,0.25061513888099995,30.3197364936,5006860589.21,72484.0,37582.750873000005,7285587718.5,2197695.78,371.0,145432.0,12560925.0,8359.93621912,-1.0
2014-03-24,585.99,7795968.8108,24.99000000000001,15.990000000000009,32.74395413696484,33.038442295639356,-61.198792583009926,43.18348243721906,42.252226899412406,-17.133815846924335,-12.46174525095436,-4.672070595969975,582.970628372723,596.2518384044533,6.65,0.17959326355900002,42.334213885,4250217919.87,67382.0,42044.6162775,7182689800.0,2852564.0,321.0,155589.0,12557150.0,7075.40917512,-1.0
2014-03-23,561.0,3436140.20051,-4.309999999999945,-26.980000000000018,32.82225510555072,33.08098799666618,-82.75118585597241,14.783924648788691,32.20837890740288,-17.45967938622482,-11.293727601961866,-6.165951784262955,581.7628797218122,598.117627205263,6.31666666667,0.145832601408,51.291420048599996,4250217919.87,56822.0,43312.2931502,7118715007.75,2914481.07,377.0,131768.0,12552175.0,8161.01032987,1.0
2014-03-22,565.31,7585366.392910001,-4.690000000000055,-45.8900000000001,31.82623035621059,32.68797112042355,-79.03406640793452,15.928208209096342,33.11905789782229,-15.077204421677834,-9.752239655896126,-5.324964765781708,590.068031610537,604.866286697129,6.8,0.231105024164,35.560219268400004,4250217919.87,69139.0,37185.18826549999,6988706850.0,2458598.0,424.0,137388.0,12547050.0,8134.69220181,-1.0
2014-03-21,570.0,12984926.7617,-17.980000000000018,-42.0,30.753588318459688,32.27426914543131,-86.13174839029223,17.13055479072075,34.0802409826784,-12.25583158443169,-8.4209984644507,-3.83483311998099,599.9712442547518,612.0583388238797,7.11666666667,0.230752186222,35.5923088361,4250217919.87,73981.0,38241.58565940001,7274611573.5,2633154.6,442.0,155285.0,12542650.0,8731.5059934,-1.0
2014-03-20,587.98,6470916.2666,-23.220000000000027,-33.129999999999995,29.863022853273844,31.95845672761651,-89.79636522881536,22.57454529376714,37.95083642452732,-8.953994521845743,-7.462290184455452,-1.4917043373902912,611.9597419566525,619.7053095191305,7.916666666669999,0.214715689242,34.2626565165,4250217919.87,72117.0,35283.6729565,7397493750.0,2470920.0,480.0,141026.0,12538125.0,8071.4804152,-1.0
2014-03-19,611.2,4340869.40776,-0.7999999999999545,-23.789999999999964,29.33719406237207,31.814677057339082,-76.27098604871122,34.30827563159559,43.8458935206732,-6.440100750736519,-7.089364100107879,0.6492633493713598,621.5516387393134,625.4735476135179,8.11666666667,0.20219028842099998,35.0774955131,4250217919.87,67419.0,32748.3192111,7625780519.5,2364889.67,338.0,130586.0,12533950.0,7551.55620305,-1.0
2014-03-18,612.0,9101120.43291,-9.110000000000014,-25.24000000000001,29.34738135947034,31.899910158652414,-76.5083295812697,34.828023171122204,44.062051158041236,-5.502002144691801,-7.251679937450719,1.7496777927589182,625.6922942350387,628.068738088703,8.01666666667,0.18234379866999997,39.3763929441,4250217919.87,57881.0,30635.524423299998,7856357025.0,2279145.0,277.0,140518.0,12530075.0,6650.07038322,-1.0
2014-03-17,621.11,5724111.739159999,-13.879999999999995,-9.309999999999945,29.358352294806938,31.989629212666443,-83.00593411090648,40.67557997889077,46.45256457051257,-4.306072619962833,-7.689099385640449,3.3830267656776156,631.1692119290542,630.9903268321035,11.4,0.175846989235,42.9440965859,4250217919.87,64937.0,37607.7472231,7825273315.0,2788660.8,392.0,140722.0,12526450.0,9067.38302852,-1.0
